Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
archiref,Archiref,Archiref est la communauté de l'image d'architecture. Architectes et photographes y partagent leurs images et projets d'architecture et permettent à tous de trouver facilement des briques de projets réutilisables pour inspirer leurs projets en cours.,,,,48.9028033400005,2.3909782870004506,35,avenue jean jaurès 93300 aubervilliers,,2013,http://www.archiref.com,slucas@archiref.com,archiref,https://www.facebook.com/archiref,https://plus.google.com/u/0/113450211206414194246/posts,http://www.linkedin.com/in/archiref,,Entreprise
architectures-multimédia,Architectures Multimédia,"Architectures Multimédia développe Index 3D, un outil de recherche et de visualisation 3D interactive de l'information destinée au grand public et aux professionnels.",,,,48.85043,2.36872,36 boulevard de la Bastille,75012,Paris,,http://www.index3d.fr,,,,,,,Entreprise
archivezen,ArchiveZen,"ArchiveZen est une solution en ligne, simple et sécurisée d'archivage de documents.",,,,48.879516,2.336187,50 rue Notre-Dame de Lorette,75009,Paris,2011,http://www.archivezen.com,,archivezen,,,,,Entreprise
archos,Archos,"Archos est un fabricant d'appareils mobiles : tablettes, smartphones, lecteurs MP3/4 et liseuses.",,,,48.729672,2.235331,12 rue Ampère,91440,Igny,1998,http://www.archos.com,,ARCHOSNews,https://www.facebook.com/Archosworldwide,,http://www.linkedin.com/company/18647,,Entreprise
ardans,Ardans,Ardans est un cabinet de conseil spécialisé dans la gestion des connaissances au sein des organisations.,,,,48.792641,2.03611,6 rue Jean-Pierre Timbaud,78180,Montigny le Bretonneux,1999,http://www.ardans.fr,,ardanssas,,,http://www.linkedin.com/company/ardans,,Prestataire
argia,Argia,"Argia édite Faascape, une plate-forme d'intermédiation entre clients et  producteurs de logiciels, qui donne accès à un catalogue de fonctionnalités facturées à l'usage.",,,,48.841671,2.24194,16  rue Louis Pasteur,92100,Boulogne Billancourt,1994,http://www.argia.fr,,faascapefr,,,http://www.linkedin.com/company/112422,,Entreprise
arizuka,Arizuka,Fourmilière de crowdfunding dédiée à l'innovation et à la solidarité !,,,,48.84924092900047,2.3928481990004116,6 rue des Immeubles Industriels,75011,Paris,2011,http://www.arizuka.com,fabrice.carrega@arizuka.com,Arizuka_,http://www.facebook.com/arizuka.fr,https://plus.google.com/107013686415804860663/,,,Entreprise
arkamys,Arkamys,Arkamys propose des solutions logicielles qui permettent d'améliorer l'expérience des contenus sonores.,,,,48.893139,2.31974,31 rue pouchet,75017,Paris,1998,http://www.arkamys.com,,ArkamysNews,,,http://www.linkedin.com/company/112443,,Entreprise
armadillo,Armadillo,Armadillo est spécialisée dans le domaine des bases de données documentaires. Elle propose des solutions d'indexation permettant de gérer des fonds documentaires multimédia hétérogènes volumineux.,,,,48.819031,2.28584,46 rue de la République,94170,Vanves,1998,http://www.armadillo.fr,,,,,,,Entreprise
arom-productions,Arom Productions,"Arom Productions est une agence de communication web, vidéos et création graphique.",,,,48.847031,2.19654,71 rue de Suresnes,92380,Garches,1997,http://www.arom-productions.com,,,,,,,Prestataire
ars-aperta,Ars Aperta,Ars Aperta est un cabinet de conseil qui intervient sur la stratégie des organisations dans le domaine des standards ouverts et de l'open source.,,,,48.885101,2.34145,8  rue André Barsacq,75018,Paris,2005,http://www.arsaperta.com,,,,,,,Prestataire
art-graphique-et-patrimoine,Art Graphique et Patrimoine,"Art Graphique et Patrimoine est une entreprise spécialisée dans le patrimoine culturel, historique et monumental. Ses départements photogrammétrie et multimédia offrent leurs services à tous les acteurs du patrimoine.",,,,48.821629,2.46454,15 avenue Jean-Jaurès,94340,Joinville-le-Pont,1994,http://www.artgp.fr,,,,,,,Entreprise
artlab,Artlab,"Le Artlab est un lieu de recherche, de développement et de prototypage rassemblant des artistes et des techniciens dans une démarche créative et collaborative.",,,,48.87685,2.36669,13 rue des Ecluse Saint-Martin,75010,Paris,,http://www.digitalarti.com/blog/artlab,,digitalarti_fr,,,,,Tiers-lieu
arxsys,Arxsys,ArxSys est une société spécialisée dans les solutions d'investigation numérique et propose une application opensource permettant l'analyse de données sur n'importe quel support numérique.,,,,48.862,2.36152,21 rue Charlot,75003,Paris,2009,http://www.arxsys.fr,,ArxSys,,,http://www.linkedin.com/company/1456742,,Entreprise
askalll,Askalll,"Askalll est un réseau social permettant de poser des questions et de les diffuser auprès de la communauté, sur les réseaux sociaux et sur son propre site via un widget, pour découvrir l'opinion des autres.",,,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2012,http://fr.askalll.com,,askalllFR,https://www.facebook.com/askalllFR,https://plus.google.com/100632596372392260046,http://www.linkedin.com/company/2431759,,Entreprise
aspectize,Aspectize,Aspectize propose une nouvelle approche et des outils favorisant le développement accéléré d’applications lourdes en environnement Microsoft.,,,,48.8592,2.35385,28 rue du Temple,75004,Paris,2007,http://aspectize.com,,,,,http://www.linkedin.com/company/237668,,Entreprise
ateliers-de-paris,Ateliers de Paris,"Les Ateliers de Paris sont un service de la Ville de Paris, lieu d’accueil, d’information et de services dédiés aux porteurs de projet et aux entreprises de création: 2 incubateurs, 1 pôle conseil, formations individuelles & collectives et 1 galerie.",,,,48.852463264000505,2.3716996810004503,30 rue du Faubourg Saint-Antoine,75012,Paris,2006,http://www.ateliersdeparis.com/,benedicte.mahe@paris.fr,AteliersdeParis,https://www.facebook.com/pages/Les-Ateliers-de-Paris/117415041653703,,,,Incubateur
ateliers-paris-design,Ateliers Paris Design,"Les Ateliers Paris Design sont un incubateur animé par Les Ateliers de Paris, regroupant de jeunes créateurs dans les domaines de la mode, du design, du graphisme et des métiers d'art. Ces créateurs bénéficient aussi d'un accompagnement économique.",,,,48.85225791400046,2.3834013550004443,28 rue Faidherbe,75011,Paris,2013,http://www.ateliersdeparis.com/,benedicte.mahe@paris.fr,AteliersdeParis,https://www.facebook.com/pages/Les-Ateliers-de-Paris/117415041653703,,,,Incubateur
ateme,Ateme,"Ateme fournit des solutions technologiques de compression vidéo pour diffusion web, mobile et TV.",,,,48.765401,2.216119,26 rue Burospace - Route de Gisy,91570,Bièvres,1991,http://www.ateme.com,,,,,http://www.linkedin.com/company/ateme,,Entreprise
audacy,Audacy,"Agence & cabinet de conseil en stratégie digitale à Paris (France), expert en e-marketing, structuration de plateformes web, web business models. www.audacy.fr",,,,48.872283498000456,2.2916211190004105,17 Avenue Victor Hugo 75116 Paris,,,2003,http://www.audacy.fr,contact@audacy.fr,audacy_paris,https://www.facebook.com/audacy,https://plus.google.com/u/0/b/108757309042410326058/,http://www.linkedin.com/company/audacy,http://www.viadeo.com/fr/company/audacy,Prestataire
audionamix,Audionamix,Audionamix est une société de technologies innovantes spécialisée dans les processus de signalisation audio.,,,,48.892029,2.37869,114 avenue de Flandre,75019,Paris,2003,http://www.audionamix.com,,audionamix,,,http://www.linkedin.com/company/530552,,Entreprise
augmented-magic,Augmented Magic,"la Magie Augmentée, C’est le point de rencontre entre l’art de la magie et les technologies digitales. Nos réalisations de Magie Augmentées sont présentées dans le monde entier (spectacle & installation magique).\\nwww.augmented-magic.com",,,,48.87706452000049,2.4192760300004466,198 rue de noisy le sec 93170 Bagnolet,,,2013,http://www.augmented-magic.com,contact@augmented-magic.com,moulla_am,https://www.facebook.com/Moulla.fr,,,,Entreprise
augure,Augure,Augure propose une plateforme cross-canal permettant aux organisations de surveiller leur réputation on et offline et de gérer leurs relations publiques.,,,,48.8746,2.31245,15 rue de la Baume,75008,Paris,2002,http://www.augure.com,,AugureRepMgmt,https://www.facebook.com/AugureRM,,http://www.linkedin.com/company/67174,,Entreprise
autograf,Autograf,"Autograf est spécialisé dans les arts appliqués et forme de futurs graphistes, infographistes, animateurs 3D, webdesigners, etc.",,,,48.858559,2.40631,35 rue Saint Blaise,75020,Paris,1983,http://www.autograf.fr,,Autograf1,https://www.facebook.com/pages/Autograf/178427048918816,,http://www.linkedin.com/company/2824653,,École
avdice,Avdice,Avdice est une application de recommandation de freelances.,,,,48.848579,2.32087,101 rue de Sèvres,75007,Paris,2011,http://www.avdice.com,,Avdice_official,,,http://www.linkedin.com/company/2752171,,Entreprise
avis-de-travaux,Avis de travaux,"Avisdetravaux.fr vous permet de réaliser sereinement vos travaux en trouvant le meilleur professionnel grâce aux avis des autres utilisateurs ! Comparez facilement les pros, leurs offres et leurs devis et faites des économies !",,,,48.8693831760005,2.3651690670004086,12 rue Léon Jouhaux 75010 Paris,,,2013,http://www.avisdetravaux.fr,florie.armbruster@gmail.com,AvisdeTravaux,https://www.facebook.com/pages/Avis-de-Travaux/458453680865815?ref=tn_tnmn,https://plus.google.com/u/1/108384665359912410398/posts,http://www.linkedin.com/company/avis-de-travaux?trk=cp_followed_name_avis-de-travaux,http://www.viadeo.com/v/company/avis-de-travaux,Entreprise
awdio,Awdio,"Awdio est une plateforme de diffusion en streaming de musique 100% live 24h/24, 7j/7. Les lives sont captés et diffusés depuis les meilleurs clubs, lounges et concerts du monde entier.",,,,48.887619,2.35628,33 rue Stephenson,75018,Paris,2008,http://www.awdio.com,,awdio,https://www.facebook.com/awdio,,http://www.linkedin.com/company/215152,,Entreprise
axiatel,Axiatel,Axiatel est une plateforme de vente en ligne de solutions professionnelles à destination des petites et moyennes entreprises.,,,,48.90406,2.25719,130 boulevard de Verdun,92400,Courbevoie,2009,http://www.axiatel.com,,Axiatel,https://www.facebook.com/Axiatel,https://plus.google.com/+axiatel,http://www.linkedin.com/company/112383,,Entreprise
axiz-ebusiness,Axiz eBusiness,"Axiz eBusiness, spécialiste des méthodes webmarketing, accompagne les entreprises dans la mise en oeuvre de leur stratégie de développement commercial.",,,,48.694931,2.61527,1 allée François Villon,77170,Brie-Comte-Robert,2002,http://www.axiz.fr,,axizebusiness,https://www.facebook.com/formation.web.marketing,,http://www.linkedin.com/company/axiz-ebusiness,,Prestataire
ayotle,Ayotle,"Ayotle est une société, experte en vision par ordinateur, qui propose des logiciels et services innovants pour des applications interactives basées sur la capture de mouvements dans l’industrie des médias et du marketing digital.",,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2010,http://www.ayotle.com,,Ayotle,,,http://www.linkedin.com/company/ayotle-sas,,Entreprise
azurever,Azurever,Azurever est une plateforme d'information et de réservation qui agrège automatiquement les produits touristiques et de loisirs issus de nombreux sites tiers.,,,,48.869141,2.33256,2 rue Daunou,75002,Paris,,http://www.azurever.com,,azurever,https://www.facebook.com/azurever,,,,Entreprise
b2b-en-trade,B2B en-Trade,b2b en-Trade réseau professionnel d'échange doté d’un service de courtage qui permet à ses membres d'utiliser leurs produits ou leurs services comme mode de règlement.,,,,48.869508,2.341908,28 place de la Bourse,75002,Paris,2010,http://www.b2b-en-trade.com,,b2b_ENTRADE,,,,,Entreprise
babble-planet,Babble Planet,Babble Planet est une application ludique pour les 6-10 ans se focalisant sur l'apprentissage de l'anglais oral.,,,,48.858341,2.3725,26 rue du Chemin Vert,75011,Paris,2012,http://www.babbleplanet.com,,BabblePlanet,https://www.facebook.com/BabblePlanet,,http://www.linkedin.com/company/2559815,,Entreprise
babyloan,Babyloan,Babyloan est une plateforme communautaire de microcrédit solidaire.,,,,48.81591,2.3006,14 impasse Carnot,92240,Malakoff,2008,http://www.babyloan.org,,babyloan,https://www.facebook.com/Babyloan.org,,http://www.linkedin.com/company/900373,,Entreprise
backelite,Backelite,"Backelite est une agence spécialisée dans le design, la conception et le développement de services mobiles, tablettes et télévisions connectées.",,,,48.88068,2.32629,7 rue de Bucarest,75008,Paris,2006,http://www.backelite.com,,AgenceBackelite,https://www.facebook.com/pages/Agence-Backelite/211793522252484,,http://www.linkedin.com/company/246525,,Prestataire
badtech,Badtech,"Badtech est la société qui édite dismoioù,  plateforme web et mobile de réseautage social géolocalisé qui permet de découvrir de nouvelles adresses et de partager ses expériences.",,,,48.869671,2.34412,33 rue des Jeuneurs,75002,Paris,2007,http://www.dismoiou.fr,,dismoiou,https://www.facebook.com/pages/Dismoio%C3%B9Tellmewhere/223154981105583,,http://www.linkedin.com/company/1184934,,Entreprise
banctec,BancTec,"BancTec propose des solutions et services dans le traitement des documents, du contenu, des moyens de paiement et des informations de votre organisation.",,,,48.850766,2.622725,1 rue de la Mare Blanche,77180,Noisiel,1972,http://www.banctec.fr,,BancTecInc,,,,,Entreprise
banexi-ventures-partners,Banexi Ventures Partners,Banexi Ventures Partners est une société de gestion indépendante qui investit à partir de fonds de venture capital dans des entreprises hightech à fort potentiel de croissance.,,,,48.872349,2.33599,13 rue Taitbout,75009,Paris,,http://www.banexiventures.com,,,,,http://www.linkedin.com/company/137667,,Investisseur
bankeez,Bankeez,"Bankeez est une plateforme sécurisée, web et mobile, qui simplifie toutes les collectes d'argent, entre proches et pour les associations.",,,,48.86092,2.34238,1 rue Bailleul,75001,Paris,2011,http://www.bankeez.com,,Bankeez,https://www.facebook.com/bankeez,,http://www.linkedin.com/company/1809735,,Entreprise
baracoda,Baracoda,Baracoda est spécialisée dans la fourniture de solution de  capture de données connectée pour applications mobiles.,,,,48.870461,2.231742,25 quai Gallieni,92150,Suresnes,2001,http://www.baracoda.com,,Baracoda_Traca,,,http://www.linkedin.com/company/27712,,Entreprise
bdarchiconsulting,BDArchiConsulting,innovation IT,,,,48.8767125170005,2.3373134760004177,15,rue Saint-Lazare 75009 Paris,,2009,http://www.bdarchiconsulting.fr,bdarchiconsulting@gmail.com,,,,,,Prestataire
be-angels,Be Angels,Be Angels est une agence 100% communication digitale et réseaux sociaux.,,,,48.83646,2.24385,52 rue de la Belle Feuille,92100,Boulogne Billancourt,,http://be-angels.fr,,_beangels_,https://www.facebook.com/just.be.angels,,,,Prestataire
