Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
reflex-ces,Reflex Ces,"Spécification, conception, industrialisation et fabrication de systèmes électroniques embarqués sur mesure",securite,,,48.629828,2.441782,2 rue Gevaudan SILIC 1743,91047,Evry,2008,http://www.reflexces.com,,,,,,,Entreprise
renault-sas,Renault SAS,,,,,48.8319675,2.2278128,13-15 Quai Alphonse Le Gallo Cedex,92100,Boulogne-Billancourt,1971,http://www.renault.com,,,,,,,Entreprise
renault-trucks,Renault Trucks,,transport,,,45.704554,4.9128104,Ter E80 11099 route de Lyon Cedex,69800,Saint-Priest,2009,http://www.renault-trucks.com,,,,,,,Entreprise
renuda,Renuda,"Renuda est une société d’ingénierie indépendante spécialisée dans les méthodes CFD et leurs applications : dynamique des fluides mono et poly-phasiques, échanges de chaleur et réactions chimiques.",,,,46.1080765,4.7501235,17 rue Pasteur,69220,Belleville,2004,http://www.renuda.com,,,,,,,Entreprise
resonate-mp4,Resonate MP4,"Ingénierie en télécommunications et multimédia. Conception et développement de composants logiciels pour systèmes multimédia de diffusion sur Internet, les réseaux mobiles et nouveaux réseaux de radio numériques T-DMB.",ocds,,,48.8815972,2.3911145,"29, rue Miguel Hidalgo",75019,Paris,2001,http://www.resonate-mp4.com,,,,,,,Entreprise
restlet,Restlet,"Restlet SAS est un éditeur de middleware, spécialiste des APIs web.",opensource,,,48.8927623,2.2398251,"ESSEC Ventures, CNITBP230 - 2, Place de la Défense",92053,Paris La Defense,2008,http://www.restlet.com,,,,,,,Entreprise
safran,Safran,,,,,48.8385753,2.26975,2 boulevard du Gal Martial Valin,75015,Paris,1956,,,,,,,,Entreprise
sagemcom,Sagemcom,,energie,opensource,telecoms,49.0542896,2.0673527,31-33 rue des Beaux Soleils,95520,Osny,2001,http://www.sagemcom.com,,,,,,,Entreprise
saint-gobain-dsi-groupe,Saint Gobain - Dsi Groupe,,opensource,,,48.8908969,2.2490882,18 avenue d'Alsace,92400,Courbevoie,2003,,,,,,,,Entreprise
sanef-concession,Sanef Concession,"Sanef intervient comme investisseur, concepteur et maître d'ouvrage d'infrastructures autoroutières.",opensource,,,48.8499047,2.3028927,100 avenue de Suffren -,75015,Paris,2006,,,,,,,,Entreprise
saphymo,Saphymo,"Société française spécialisée dans la conception, la fabrication et la commercialisation d’instruments et de systèmes de contrôle et de mesure des rayonnements ionisants ainsi que d’équipements de géolocalisation.",securite,,,48.7321383,2.2902927,"5, rue du Théâtre",91300,Massy,1951,http://www.saphymo.com,,,,,,,Entreprise
sart,SART,SART offre des prestations intellectuelles de support de haut niveau dans les domaines Radar et Télécommunication.,telecoms,,,48.8569935,1.9753922,8 rue de Davron,78450,Chavenay,2006,http://www.sart.fr/,,,,,,,Entreprise
satimo-industries,Satimo Industries,Systèmes de mesure 3D de rayonnement EM,telecoms,,,48.6924738,2.2146163,17 rue de Norvege,91140,Villebon-Sur-Yvette,1987,http://www.satimo.com,,,,,,,Entreprise
scaleo-chip,Scaleo Chip,Scaleo Chip délivre des systèmes complets alliant Silicium et Software pour le marché automobile.,transport,opensource,ocds,43.6235109,7.0453965,"Les Talssounières Hb 3, route des Dolines",6560,Valbonne,1996,http://www.scaleochip.com,,,,,,,Entreprise
scan-target,Scan & Target,"Scan & Target est un éditeur de logiciels fournissant des solutions SaaS de text mining temps réel pour contenus web et mobiles (sms, e-mails, blogs, forums)",ocds,,,48.891758,2.238448,14 rue Anatole France,92800,Puteaux-La-Defense,2008,http://www.scanandtarget.com,,,,,,,Entreprise
scientipole-initiative,Scientipole Initiative,,Investisseur,,,48.6991805,2.1874811,Campus Universitaire D'Orsay Bâtiment 503,91893,Orsay Cedex,2007,,,,,,,,Entreprise
scilab-enterprises,Scilab Enterprises,Scilab Enterprises apporte son expertise dans la mise en œuvre de solutions optimales en termes d'innovations technologiques et dans l'accompagnement des entreprises dans leurs démarches autour des outils de calcul et de simulation numérique.,opensource,ocds,,48.792105,2.1514995,143 bis rue Yves Le Coz,78000,Versailles,2010,http://www.scilab-enterprises.com - www.scilab.org/,,,,,,,Entreprise
secudrones,Secudrones,SecuDrones est distributeur de micro drones de type VTOL multi-rotors.SecuDrones conçoit et développe également des logiciels d'exploitation pour ces micro drones (station sol avec cartographie 3D et logiciel de traitement d'image et vidéo).,,,,48.905561,2.116676,5 rue du Chant des Oiseaux,78360,Montesson,2011,http://www.secudrones.fr,,,,,,,Entreprise
secure-ic-sas,Secure-Ic Sas,Design de composants électroniques sécurisés et de logiciels embarqués. Ingénierie et consulting pour la conception et le développement de circuits électroniques critiques.,securite,ocds,,48.8304724,2.3356094,"37-39, rue Dareau",75014,Paris,2010,http://www.secure-ic.com,,,,,,,Entreprise
sef-industrie,Sef Industrie,Fournisseur de premier rang dans le secteur ferroviaire et transport interurbain de voyageurs.\n,,,,48.6985829,2.886657,9 rue Gustave Eiffel,77610,Fontenay-Tresigny,1993,http://www.sefindustrie.fr,,,,,,,Entreprise
sentinelo,Sentinelo,Sentinelo permet aux utilisateurs de trouver les bonnes affaires de proximité sur leur Smartphone à l’aide de la géolocalisation.,,,,48.8686341,2.3519117,"5, rue de Tracy",75002,Paris,2010,http://www.sentinelo.com,,,,,,,Entreprise
seolane-innovation,Seolane Innovation,"Seolane Innovation offre des réponses adaptées aux nouveaux enjeux de la mobilité.Experts en création de services innovants, Seolane offre des solutions nouvelles aux besoins actuels des autorités organisatrices et opérateurs de transports publics.",telecoms,,,48.9450111,2.1453081,15 rue Croix Castel,78600,Maisons-Laffitte,2007,http://www.seolane.net,,,,,,,Entreprise
sequans-communications,Sequans Communications,"Sequans Communication conçoit et développe des « System-on-Chip » et des solutions logicielles, destinés aux systèmes d’accès radio large bande conformes à la norme WiMAX.",telecoms,,,48.900552,2.25929,"19, Le Parvis de La Défense Citicenter",92073,Courbevoie,2003,http://www.sequans.com,,,,,,,Entreprise
sequrenet,Sequrenet,SeQureNet est une spin-off de Telecom Paristech qui vise à fournir des solutions cryptographiques notamment fondées sur l'usage des méthodes quantiques.,securite,,,48.8455917,2.3001354,12 Villa Croix Nivert,75015,Paris,2008,http://www.sequrenet.fr,,,,,,,Entreprise
seram,SERAM,Sa vocation est le développement de relations contractuelles avec le monde industriel.,ocds,,,48.8337682,2.3575288,151 boulevard de l'Hôpital,75013,Paris,1974,http://www.seram.eu,,,,,,,Entreprise
serpikom,Serpikom,,securite,,,48.8179112,1.285429,"Le Brémien, 45 rue des cèdres",27770,Illiers l'Eveque,2006,,,,,,,,Entreprise
setics,Setics,Setics est l’un des principaux cabinets français de conseil indépendants du secteur des télécommunications ; contribue significativement au développement du très haut débit (THD) en permettant à ses clients de prendre les meilleures décisions en matière d’infrastructures numériques.,,,,48.8499732,2.3697692,"7, rue Biscornet",75012,Paris,2000,http://setics.com/index.php,,,,,,,Entreprise
seventure-partners,Seventure Partners,,Investisseur,,,48.859541,2.2994213,5 rue de Monttessuy,75007,Paris,1983,,,,,,,,Entreprise
sgs-luxeole-sas,Sgs Luxeole SAS,"Société résolument engagée dans la promotion et mise en œuvre d'applications en énergies renouvelables, plus particulièrement l'éolien urbain et le solaire",energie,,,48.8993004,2.7105333,4 Chemin des Combeaux,77400,Carnetin,2009,http://www.sgs-luxeole.fr,,,,,,,Entreprise
sherpa-engineering,Sherpa Engineering,"Nos projets s’inscrivent dans l'ingénierie système qui regroupe les processus de conception, de réalisation et de validation des systèmes techniques et de leur système de pilotage.",transport,ocds,,48.9058788,2.2359576,12 avenue de Verdun,92250,La-Garenne-Colombes,1998,http://www.sherpa-eng.com,,,,,,,Entreprise
siemens-sas,Siemens SAS,,,,,48.9183058,2.3415372,9 boulevard Finot,93527,Saint Denis,1956,,,,,,,,Entreprise
sien,SIEN,"SIEN est une entreprise éditrice de Software qui développe une large gamme de produits et de services destinés à monétiser l'utilisation du web par le biais de ""virtual goods"" et de distribution d'applications.",,,,48.8520839,2.3874899,20 rue Bouvier,75011,Paris,2007,http://www.sien.com/,,,,,,,Entreprise
silicom,Silicom,"Systèmes de Communications et d’Information, Systèmes de transmissions et connectivité sans fil, Management et optimisation du spectre, Radionavigation",telecoms,,,48.762895,2.075323,"15 boulevard des Chenes, Immeuble JANUS – Parc Ariane II",78280,Guyancourt,1983,http://www.silicom.fr,,,,,,,Entreprise
silkan,Silkan,Silkan conçoit et commercialise des solutions matérielles et logiciellesd'optimisation des performances des calculateurs (HPC).,ocds,,,48.7929624,2.2195361,"9, rue du Colonel Marcel Moraine",92360,Meudon,2007,http://silkan.com/index.html,,,,,,,Entreprise
simpoe,Simpoe,Optimiser la conception et la fabrication des pièces plastiques.,ocds,,,48.833166,2.660684,"1, Allée Emile CohlBat. E",77200,Torcy,2005,http://www.simpoe.com,,,,,,,Entreprise
simpulse,Simpulse,"Simpulse a pour ambition d'accélérer la conception des nouveaux systèmes de communication haut débit dans les domaines de la téléphonie mobile, de la télévision numérique, de l'internet sans fil et des communications sécurisées et spatiales.",telecoms,,,48.6407547,2.2204498,13 rue Gambetta,91460,Marcoussis,2011,,,,,,,,Entreprise
simtech-simulation-et-technologie,Simtech Simulation Et Technologie,"SIMTECH réalise des projets de recherche et innovation pour ses clients. nos domaines d'intervention couvrent tout le calcul scientifique, en particulier la simulation et l'optimisation de systèmes complexes.",ocds,,,48.8774802,2.2926329,37 rue des Acacias,75017,Paris,1993,http://www.simtech.fr,,,,,,,Entreprise
simulity,Simulity,"We offer support, training and consulting services to our consumers to help them deliver value-added applications.",securite,,,48.9028973,2.2709295,"39, boulevard Georges Clémenceau",92400,Courbevoie,2010,http://www.simulity.com/,,,,,,,Entreprise
sispia,Sispia,Le cœur de métier de SISPIA est le traitement avancé de données et de connaissances associées pour l’amélioration de la performance et le management du risque.,securite,,,48.8484979,2.454442,"18, Allée Henri Dunant",94300,Vincennes,2003,http://www.sispia.fr,,,,,,,Entreprise
sistech,Sistech,SISTECH est une société française spécialisée dans la sécurité des télécommunications et le développement de solutions système Windows® et embarqués.,securite,,,48.8722866,2.3282454,"28, rue de Caumartin",75009,Paris,1998,,,,,,,,Entreprise
siveo,Siveo,"Les solutions développées par SIVEO permettent de créer, manager et utiliser les différents moteurs de virtualisation depuis une interface unique qui simplifie et centralise les infrastructures de virtualisation.",,,,48.4054664,2.6871752,43 rue Royale,77300,Fontainebleau,2008,http://www.siveo.net/,,,,,,,Entreprise
smart-impulse,Smart Impulse,"Smart Impulse permet aux gestionnaires de bâtiments de mieux suivre, comprendre et maîtriser leurs consommations d'électricité dans la durée grâce au Smart Analyzer.",energie,,,48.7660089,2.2864571,"Incubateur Ecole Centrale Paris, Grande Voie des Vignes",92295,Chatenay Malabry,2011,http://www.smart-impulse.com/,,,,,,,Entreprise
smartesting,Smartesting,Smartesting est un éditeur de logiciel indépendant fournisseur d'une solution innovante qui garantit et certifie l'alignement des applications du système d'information avec les processus métiers de l'entreprise.,ocds,,,48.8767654,2.3178868,48 rue de La Bienfaisance,75008,Paris,2003,http://www.smartesting.com,,,,,,,Entreprise
smartside,Smartside,"Société innovante et experte à la convergence Energie-Télécom, nous nous engageons pour le développement durable en proposant des solutions concrètes pour améliorer l’efficacité énergétique et la maîtrise de la demande.",energie,ambition-pme,,48.89215,2.3444472,110 rue des Poissonniers48 voie Cl18,75018,Paris,2011,http://www.smart-side.com,,,,,,,Entreprise
smile,Smile,Smile est une société d'experts des architectures web et des solutions open source.,opensource,,,48.8900084,2.2799515,48 rue de Villiers,92300,Levallois-Perret,1990,http://www.smile.fr,,,,,,,Entreprise
sncf,SNCF,,transport,telecoms,,48.9183448,2.355855,6 Av François Mitterrand Cedex,93574,Saint-Denis,1995,http://www.sncf.com,,,,,,,Entreprise
software-continuity,Software Continuity,Software Continuity : une offre duale basée sur une solution de scoring\nen mode Saas et des services d'accompagnement.\n,,,,48.8697192,2.2978884,55 avenue Marceau,75116,Paris,2006,http://www.software-continuity.com,,,,,,,Entreprise
sopinspace,Sopinspace,Sopinspace est un acteur de référence français et international pour les outils et services de la démocratie participative et de la collaboration utilisant Internet,opensource,,,48.8517574,2.3779772,"4, Passage de La Main D'Or",75011,Paris,2003,http://www.sopinspace.com,,,,,,,Entreprise
sorin-crm,Sorin Crm,"SORIN CRM est une division de SORIN GROUP ,un groupe leader, spécialisé dans les dispositifs médicaux cardiovasculaires.",,,,48.7783493,2.239771,"4, avenue Réaumur",92140,Clamart,1977,http://www.sorin.com,,,,,,,Entreprise
soyatec,Soyatec,"\nAvec une connaissance approfondie et une grande expérience dans le développement agile et les principaux framework pour Eclipse tels que EMF, GEF, GMF, UML, Visual Editor et RCP.",ocds,,,48.7333325,2.286751,"1, Allée des Monégasques",91300,Massy,2006,http://www.soyatec.com,,,,,,,Entreprise
sparkom,Sparkom,Sparkom est l'éditeur de la plateforme SparkAngels Instant Coaching dédiée à l'optimisation de la montée en compétence au sein des organisations et à la gestion de l'interaction clients.,opensource,,,48.7202777,2.2605296,7 rue de La Croix Martre,91120,Palaiseau,2005,http://www.sparkom.com,,,,,,,Entreprise
spirula,Spirula,"La Mission de Spirula est de permettre aux entreprises de Mesurer leurs Projets en proposant des solutions innovantes pour  Comprendre le passé, Piloter le présent, Prévoir l’avenir.",opensource,ocds,,48.7144271,2.2543252,3 Allee des Garays,91120,Palaiseau,2003,http://www.spirula.info,,,,,,,Entreprise
spring-technologies,Spring Technologies,"Bâtisseur de solutions PLM et intégrateur d’applications liées au monde de la production, SPRING Technologies accompagne depuis plus de vingt ans les entreprises industrielles dans leurs phases de développement produit, process et gestion.",ocds,,,48.8509857,2.4158827,"261 rue de Paris, Immeuble Le Méliès",93556,Montreuil,1984,http://www.springplm.com,,,,,,,Entreprise
squid-solutions,Squid Solutions,"L'offre de Squid Solutions est construite autour d'une plateforme de stockage et de calculs en ligne, accessible via une API. ",,,,48.8337363,2.3251362,"6, Passage Tenaille",75014,Paris,2004,http://www.squidsolutions.com/about/,,,,,,,Entreprise
srett,Srett,,telecoms,,,48.8336929,2.2541233,85 avenue Pierre Grenier,92100,Boulogne Billancourt,2004,,,,,,,,Entreprise
stmicroelectronics,STMicroelectronics,"STMicroelectronics est l’un des plus grands fabricants mondiaux de semiconducteurs, avec un chiffre d’affaires net de 10,0 milliards de dollars en 2007.",transport,ocds,,48.819807,2.324939,29 boulevard Romain Rolland,92120,Montrouge,2005,http://www.st.com,,,,,,,Entreprise
streamvision,Streamvision,fournisseur de solutions broadcast et multimédia (solutions IP vidéo et audio),telecoms,,,48.8774198,2.3383761,9 rue de Lorette,75009,Paris,2003,http://www.streamvision.fr,,,,,,,Entreprise
structure-computation,Structure Computation,"Structure Computation, propose une offre radicalement innovante en calcul de structures destinée aux bureaux d'études en conception mécanique.",opensource,ocds,,48.6962109,2.1946309,86 rue de Paris,91400,Orsay,2009,http://www.structure-computation.com,,,,,,,Entreprise
studiel,Studiel,,transport,,,48.762895,2.075323,"2, rue Hélène BoucherParc Ariane Bâtiment Vénus",78280,Guyancourt,1985,,,,,,,,Entreprise
sulzer-pompes-france,Sulzer Pompes France,,ocds,,,48.9831144,1.6982699,38 boulevard Roger  Salengro,78711,Mantes-La-Ville,1991,,,,,,,,Entreprise
sunpartner-developpement,Sunpartner Developpement,,,,,48.8751402,2.311527,154 boulevard Haussmann,75008,Paris,2012,,,,,,,,Entreprise
supelec,Supelec,,,,,48.7099669,2.1635228,"Plateau de Moulon, 3, rue Joliot Curie Cedex",91192,Gif-Sur-Yvette,2009,http://www.lss.supelec.fr,,,,,,,Entreprise
supmeca,Supmeca,,ocds,,,48.9192741,2.3327821,3 rue Fernand Hainaut,93407,Saint-Ouen,1948,,,,,,,,Entreprise
synopsys-emulation-and-verification,Synopsys Emulation And Verification,,ocds,,,48.730843,2.3278249,"3 avenue Jeanne Garnerin, Bâtiment Le Cormoran - Air Paris Sud",91320,Wissous,2012,,,,,,,,Entreprise
syrokko,Syrokko,"SYROKKO, éditeur innovant de logiciels de datamining",ocds,,,49.004,2.5711,"5, rue de Copenhague, Aéroport de Roissy Bât Aéronef",95731,Roissy-Charles-De-Gaulle,2004,http://www.syrokko.com/,,,,,,,Entreprise
sysgo,Sysgo,"SYSGO est spécialisée dans la conception, la mise en œuvre et la configuration du dispositif de logiciels pour le marché de l'embarqué",ocds,,,48.902953,2.1150851,"Immeuble Le Montréal, 54 route de Sartrouville",78230,Le-Pecq,2005,http://www.sysgo.com,,,,,,,Entreprise
sysra,Sysra,"SYSRA propose services, développements, support et formation sur les technologies objets pour les projets les plus exigeants",opensource,,,48.7156775,2.4777404,30 avenue Général Leclerc,91330,Yerres,1993,http://www.sysra.com/,,,,,,,Entreprise
systar,Systar,Systar est aujourd’hui le premier fournisseur au monde de solutions logicielles de BPPM.,ocds,telecoms,,48.847647,2.208115,171 Bur de la Colline,92210,St-Cloud,1984,http://www.systar.fr,,,,,,,Entreprise
systerel,Systerel,SYSTEREL est une PME dont le coeur de métier est le développement de systèmes critiques sécurisés.,transport,,,43.4954276,5.346652,"1090, rue René Descartes, Portes de l'Arbois Bât A",13857,Aix-En-Provence,2001,http://www.systerel.fr,,,,,,,Entreprise
talend,Talend,"Talend est l’un des plus grands éditeurs open source pure player, offrant un large éventail de solutions middleware qui répondent aux besoins de gestion de données et d’intégration d’applications",opensource,,,48.8716739,2.2302045,"9, rue Pages",92150,Suresnes,2010,http://www.talend.com,,,,,,,Entreprise
tdf,TDF,,telecoms,,,48.8101687,2.3140398,"106, rue Marx Dormoy Cedex",92541,Montrouge,1987,http://www.tdf.fr,,,,,,,Entreprise
technilog,Technilog,"Editeur de logiciel en informatique industrielle, TECHNILOG propose des solutions d’acquisition, distribution, d’exploitation et d’historisation de données  réparties.",energie,,,48.6934848,2.066829,Domaine Saint Paul 102 route de Limours,78470,Saint-Remy-Les-Chevreuse,1985,http://www.technilog.com,,,,,,,Entreprise
techviz,Techviz,"TechViz édite des solutions de visualisation 3D, d’immersion et de stéréovision destinées aux professionnels de l’Architecture, de l’Industrie Manufacturière, de la Visualisation Scientifique, de l’Animation et du Temps Réel.",ocds,telecoms,,48.8221039,2.3711827,"63, boulevard Massena",75013,Paris,2004,http://www.techviz.net,,,,,,,Entreprise
techway,Techway,"TechwaY constructeur et distributeur d’innovation,\nNotre métier: fournir des produits innovants pour le TRAITEMENT NUMERIQUE du SIGNAL et de L’IMAGE. ",securite,,,48.6925311,2.2149575,19 avenue de Norvège,91140,Villebon-Sur-Yvette-Courtaboeuf,2003,,,,,,,,Entreprise
telecom-paristech,Telecom Paristech,"TELECOM ParisTech a pour objectif de former des ingénieurs aptes à concevoir et développer, exploiter et gérer des systèmes de traitement et de transmission de l’information. ",securite,opensource,telecoms,48.8262943,2.3464188,"46, rue Barrault",75013,Paris,2009,http://www.enst.fr,,,,,,,Entreprise
telnet-consulting,Telnet Consulting,,transport,telecoms,,49.050771,2.0712909,12 Chaussée Jules César,95521,Osny Cedex,2004,,,,,,,,Entreprise
teratec,Teratec,"Ter@tec regroupe les différents acteurs de la simulation numérique haute performance. Il favorise les échanges et les collaborations, autour des plus grands moyens de calcul d’Europe.",ocds,,,48.593388,2.192499,avenue de La Terasse Incuballiance CNRS Délégation IdF Sud,91118,Bruyères-Le-Châtel,1965,http://www.teratec.fr,,,,,,,Entreprise
thales,Thales,,,,,48.8897026,2.2799024,"45, rue Villiers",92200,Neuilly-Sur-Seine,1975,http://www.thalesgroup.com,,,,,,,Entreprise
the-mathworks,The Mathworks,"The MathWorks développe et commercialise l'environnement de développement MATLAB, standard mondial des logiciels pour le calcul scientifique et technique.",transport,,,48.8173315,2.2443203,Les Montalets – 2 rue de Paris,92196,Meudon,1991,,,,,,,,Entreprise
thomson-broadcast,Thomson Broadcast,Thomson Broadcast SAS fabrique des systèmes de transmission numérique pour la télévision et de radiodiffusion.,telecoms,,,48.982788,2.0571286,"1, rue de l'Hautil",78702,Conflans-Sainte-Honorine,2008,,,,,,,,Entreprise
time-reversal-communications,Time Reversal Communications,TIME REVERSAL COMMUNICATIONS possède une expertise unique dans le domaine des communications sans fil et des appareils portatifs sécurisés,telecoms,,,49.036111,2.063056,Parc Saint-Christophe 10 avenue de l'Entreprise,95861,Cergy-Pontoise Cedex,2008,,,,,,,,Entreprise
tokhatec,Tokhatec,,transport,,,48.8008104,2.0105814,2 rue Georges Méliès,78390,Bois D'Arcy,2009,http://tokhatec.com,,,,,,,Entreprise
tranef,Tranef,Programmation informatique,securite,,,48.8600045,2.1932273,"2, rue des Alizes",92500,Rueil-Malmaison,2010,,,,,,,,Entreprise
transatel,Transatel,Positionnement sur le marché MNO.,telecoms,,,48.8841522,2.2368863,"Tour les Saisons, 4, place des saisons - CS 30001",92036,Paris-La-Defense,2000,http://www.transatel.com,,,,,,,Entreprise
transavia,Transavia,Cette nouvelle compagnie aérienne française s'adresse tant au marché des vols loisirs non réguliers ainsi qu'aux services de ligne et assure des liaisons à bas prix principalement vers des pays du bassin méditerranéen.,ocds,,,48.737816,2.35617,18 avenue Louis Bleriot,91551,Paray Vieille Poste Cedex,2006,,,,,,,,Entreprise
trialog,Trialog,Trialog aide l’industrie à intégrer les technologies innovantes dans les logiciels et les systèmes et à faire évoluer leur processus d’ingénierie afin qu’ils puissent maîtriser la complexité croissante de la conception.,transport, ocds,,48.8789692,2.3174346,25 rue du General Foy,75008,Paris,1987,http://www.trialog.com,,,,,,,Entreprise
trianon-angel,Trianon Angel,Autres organisations fonctionnant par adhésion volontaire,Investisseur,,,48.8039859,2.1619221,2 Place de Touraine,78000,Versailles,#NUM!,,,,,,,,Entreprise
trochet,Trochet,"Dans le secteur de l'aéronautique, l'entreprise TROCHET AMGGC est spécialisée dans la mécanique de haute précision.",ocds,,,48.9500407,2.18372,14 rue des Petits Champs,78500,Sartrouville,1985,,,,,,,,Entreprise
trusted-labs,Trusted Labs,,securite,,,48.8074711,2.1313369,"5, rue du Bailliage",78000,Versailles,2005,,,,,,,,Entreprise
ubeeko,Ubeeko,"Société pionnière des technologies Big Data, Ubeeko est un éditeur de logiciels de partage de documents, de collaboration et de gestion de l'information.",ambition-pme,,,48.6241199,2.4449711,14 rue Charles Fourier,91011,Evry Cedex,2011,http://www.ubeeko.com,,,,,,,Entreprise
ubimix,Ubimix,"Ubimix est éditeur de logiciels libres de transformation de contenus Web destinés à la création semi-automatique de livres électroniques, de sites thématiques, d'applications mobiles orientées contenu.",opensource,,,48.898016,2.1643882,32 avenue Gambetta,78400,Chatou,2010,http://ubimix.com,,,,,,,Entreprise
ubiquitous-storage,Ubiquitous Storage,Propose un nouveau service de stockage des données: la néobox,telecoms,,,49.8753604,2.2785608,20 avenue Paul Claudel,80000,Amiens,2006,http://www.ubistorage.com/,,,,,,,Entreprise
ucopia-communications,Ucopia Communications,"UCOPIA Communications propose des solutions de sécurisation, de gestion de la mobilité et de convergence pour les applications voix, vidéo, données sur les réseaux sans fil et filaire.",telecoms,,,48.8131473,2.3020293,201 avenue Pierre Brossolette,92120,Montrouge,2002,http://www.ucopia.com,,,,,,,Entreprise
uint,Uint,Leader mondial sur le marché des cartes à puces ISO dites actives (pas besoin de lecteur externe pour l’alimentation des composants).,securite,telecoms,,48.7130758,2.1463247,Parc des algorithmes - Bâtiment Aristote route de l'Orme des Merisiers,91190,Saint-Aubin,2008,http://www.uint.fr,,,,,,,Entreprise
united-monolithic-semiconductors-sas,United Monolithic Semiconductors SAS,,securite,telecoms,,48.6956579,2.1897298,"10 avenue du Quebec, Bâtiment Charmille  - Parc SILIC de Villebon-Courtaboeuf",91946,Courtaboeuf,1991,http://www.ums-gaas.com,,,,,,,Entreprise
université-de-technologies-de-troyes,Université de Technologies de Troyes,"L’UMR « Sciences et Technologies pour la Maîtrise des Risques » a pour objectif de développer et mettre en place des méthodes, outils et dispositifs avancés afin d’améliorer la maîtrise des risques des systèmes technologiques et sociotechniques.\n",ocds,,,48.32011115,4.16010819382852,12 rue Marie Curie - Bp 2060,10010,Troyes Cedex,1994,,,,,,,,Entreprise
université-de-versailles-saint-quentin-en-yvelines,Université de Versailles Saint-Quentin-En-Yvelines,,ocds,telecoms,,48.801408,2.130122,"45, avenue des Etats-Unis, Laboratoire PRiSM cedex",78035,Versailles,1991,http://www.prism.uvsq.fr,,,,,,,Entreprise
université-des-sciences-et-technologies-de-lille-1,Université des Sciences Et Technologies de Lille 1,,ocds,telecoms,,50.6232523,3.1442651,L2Ep- Ec LilleCité scientifique BP 48,59651,Villeneuve-D'Ascq,1983,http://l2ep.univ-lille1.fr,,,,,,,Entreprise
université-evry-val-d-essonne,Université Evry Val d'Essonne,,ocds,,,48.6248802,2.4265711,boulevard Francois Mittérand,91000,Evry,1991,,,,,,,,Entreprise
université-paris-1-pantheon-sorbonne,Université Paris 1 Pantheon Sorbonne,,opensource,,,48.8261533,2.3592576,"Centre de Recherche En Informatique, 90 rue de Tolbiac",75634,Paris,1970,http://crinfo.univ-paris1.fr,,,,,,,Entreprise
université-paris-10-nanterre,Université Paris 10 Nanterre,,securite,telecoms,,48.8248388,2.1978719,"1, Chemin Desvallières",92410,Ville-D’Avray,1966,http://www.cva.u-paris10.fr/sitec/recherche/gea/main.html,,,,,,,Entreprise
université-paris-7-denis-diderot,Université Paris 7 Denis Diderot,,opensource,,,48.8453838,2.355887,2 Place Jussieu,75005,Paris,1970,,,,,,,,Entreprise
université-paris-8-vincennes-saint-denis,Université Paris 8 Vincennes Saint-Denis,,securite,opensource,,48.9455196,2.3633174,"2, rue de La Liberté Cedex",93526,Saint-Denis,1982,http://recherche.univ-paris8.fr/red_fich_equ.php?OrgaNum=141,,,,,,,Entreprise
université-paris-descartes,Université Paris Descartes,Établissement public national à caractère scientifique culturel et professionnel,ocds,,,48.8512498,2.3408065,"12,rue de l'Ecole de Médecine",75270,Paris,1970,,,,,,,,Entreprise
université-paris-est-marne-la-vallee,Université Paris Est Marne La Vallee,,transport,opensource,,48.8400979,2.5862494,5 boulevard Descartes,77454,Marne-La-Vallee,1991,http://www-igm.univ-mlv.fr,,,,,,,Entreprise
université-paris-nord-paris-13,Université Paris Nord Paris 13,,opensource,,,48.9559156,2.3388116,99 avenue Jean-Baptiste Clément,93430,Villetaneuse,1970,http://www-lipn.univ-paris13.fr,,,,,,,Entreprise
université-paris-sud-11,Université Paris Sud 11,,transport,securite,opensource,48.7067837,2.1775674,Université Paris-Sud – Bât.220 Centre scientifique d'Orsay Cedex,91405,Orsay,1975,http://www.u-psud.fr/ief,,,,,,,Entreprise
upmc,UPMC,,securite,opensource,ocds,48.8464111,2.3548468,"4, Place de Jussieu Cedex 05",75252,Paris,1970,http://www.lip6.fr,,,,,,,Entreprise
utc,UTC,,transport,ocds,,49.417816,2.826145,"Université de Technologie de Compiègne, Centre de Recherches de Royallieu - BP 20529 Cedex",60205,Compiegne,1970,http://www.hds.utc.fr,,,,,,,Entreprise
uupost,UUPOST,"UUPOST is a leader in Rich Communication technologies based on Next Generation of Network and SIP/IMS  standard including multiple media texte/audio/video) over any network internet, mobile",,,,48.9209667,2.2820479,40 rue Albert de Mun,92600,Asnières-Sur-Seine,2008,http://www.uupost.com/,,,,,,,Entreprise
valeo,Valeo,,,,,48.8815776,2.2923747,43 rue Bayen,75017,Paris,1970,,,,,,,,Entreprise
valotec,ValoTec,"ValoTec est une structure de « recherche collaborative » originale bâtie autour de trois axes: une plate-forme de prototypage rapide en électronique, un réseau d’experts académiques pluridisciplinaires un support de gestion de projets.",ocds,,,48.7962345,2.3225207,94 rue Marcel Bonnet,94230,Cachan,2005,http://www.valotec.com,,,,,,,Entreprise
